Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,price
276421,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.92,-5
276422,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Delhi,Business,19.17,39555
276423,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,10.92,39499
276424,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,12.0,39499
276425,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,Business,12.5,39499
276426,Air_India,AI-698,Hyderabad,Night,one,Afternoon,Delhi,Business,14.0,39499
276427,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Business,20.0,39499
276428,Air_India,AI-698,Hyderabad,Night,one,Evening,Delhi,Business,21.08,39499
276429,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Business,22.17,39499
276430,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,11.0,47395
276431,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,22.17,47395
276432,Air_India,AI-525,Hyderabad,Early_Morning,one,Afternoon,Delhi,Business,6.92,47586
276433,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Business,14.92,47586
276434,Air_India,AI-525,Hyderabad,Early_Morning,one,Morning,Delhi,12345,27.25,47586
276435,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,5.17,51875
276436,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,5.58,51875
276437,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,12345,9.58,51875
276438,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,10.08,51875
276439,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,Business,11.25,51875
276440,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,14.5,51875
276441,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,15.08,51875
276442,Vistara,UK-874,Hyderabad,Morning,one,Late_Night,Delhi,Business,15.67,51875
276443,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.5,51875
276444,AirFrance,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,19.33,51875
276445,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.5,51875
276446,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,9.0,54115
276447,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,12.08,54115
276448,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,13.42,54115
276449,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,13.42,54115
276450,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,6.83,55347
276451,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,11.25,55347
276452,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,Business,17.0,56546
276453,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,8.42,59827
276454,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,7.75,62067
276455,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,12.17,62067
276456,Vistara,UK-860,Hyderabad,Early_Morning,zero,Morning,Delhi,Business,2.17,24234
276457,Vistara,UK-880,Hyderabad,Afternoon,zero,Afternoon,Delhi,Business,2.25,24234
276458,Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,Business,2.25,24234
276459,Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,Business,2.33,24234
276460,Air_India,AI-840,Hyderabad,Night,zero,Night,Delhi,Business,2.17,24122
276461,Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Business,2.25,24122
276462,Air_India,AI-559,Hyderabad,Early_Morning,zero,Morning,Delhi,Business,2.5,24122
276463,Air_India,AI-543,Hyderabad,Morning,zero,Afternoon,Delhi,Business,2.5,24122
276464,Vistara,UK-890,Hyderabad,Evening,zero,Evening,Delhi,Business,2.25,30808
276465,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,6.0,39555
