,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
258399,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Hyderabad,Business,15.92,40,56588
258400,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.92,40,56588
258401,Vistara,UK-802,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.75,40,56588
258402,Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Business,18.75,40,56588
258403,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,19.83,40,56588
258404,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,21.33,40,56588
258405,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,22.17,40,56588
258406,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,22.75,40,56588
258407,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,23.17,40,56588
258408,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,24.25,40,56588
258409,Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,25.08,40,56588
258410,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,26.08,40,56588
258411,Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Hyderabad,Business,6.17,40,56476
258412,Air_India,AI-503,Bangalore,Evening,one,Night,Hyderabad,Business,6.25,40,56476
258413,Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,Business,8.92,40,56476
258414,Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,40,56476
258415,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,13.5,40,56476
258416,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,13.58,40,56476
258417,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,14.92,40,56476
258418,Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,17.17,40,56476
258419,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Business,22.33,40,56476
258420,Air_India,AI-808,Bangalore,Night,one,Night,Hyderabad,Business,23.58,40,56476
258421,Air_India,AI-565,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Business,19,40,61212
258422,Air_India,AI-565,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Business,20.42,40,61212
258423,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58,41,37985
258424,Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,Business,10.17,41,37985
258425,Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,Business,11.42,41,37985
258426,Vistara,UK-850,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,11.92,41,37985
258427,Vistara,UK-846,Bangalore,Morning,one,Night,Hyderabad,Business,12.42,41,37985
258428,Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,12.83,41,37985
258429,Vistara,UK-854,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,13.42,41,37985
258430,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.25,41,37985
258431,Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Business,14.58,41,37985
258432,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.33,41,37985
258433,Vistara,UK-864,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.25,41,37985
258434,Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.83,41,37985
258435,Vistara,UK-852,Bangalore,Morning,one,Early_Morning,Hyderabad,Business,22.33,41,37985
258436,Vistara,UK-866,Bangalore,Night,one,Night,Hyderabad,Business,23.25,41,37985
258437,Vistara,UK-846,Bangalore,Morning,one,Early_Morning,Hyderabad,Business,23.33,41,37985
258438,Vistara,UK-850,Bangalore,Evening,one,Night,Hyderabad,Business,25,41,37985
258439,Vistara,UK-858,Bangalore,Early_Morning,one,Early_Morning,Hyderabad,Business,25.17,41,37985
258440,Vistara,UK-864,Bangalore,Evening,one,Night,Hyderabad,Business,25.92,41,37985
258441,Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,Business,26.5,41,37985
258442,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Hyderabad,Business,26.75,41,37985
258443,Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,12.08,41,37929
258444,Air_India,AI-640,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.83,41,37929
258445,Air_India,AI-640,Bangalore,Early_Morning,one,Early_Morning,Hyderabad,Business,24.5,41,37929
258446,Air_India,AI-610,Bangalore,Evening,one,Night,Hyderabad,Business,26.42,41,37929
258447,Air_India,AI-573,Bangalore,Afternoon,one,Night,Hyderabad,Business,8.42,41,44432
258448,Air_India,AI-748,Bangalore,Late_Night,one,Night,Hyderabad,Business,18.58,41,44432
258449,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58,41,56588
258450,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,7.25,41,56588
258451,Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Business,8.42,41,56588
258452,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,9,41,56588
