,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,travel_class,duration,days_left,price
286053,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Business,14.58,18,41314
286054,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,18,41314
286055,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,Business,22.33,18,41314
286056,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,18,41314
286057,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,24.33,18,41314
286058,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,18,41314
286059,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,27.33,18,41314
286060,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6,18,51707
286061,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,6.83,18,51707
286062,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,9.33,18,51707
286063,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Business,9.5,18,51707
286064,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,18,51707
286065,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,12.42,18,51707
286066,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,18,51707
286067,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.92,18,51707
286068,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Business,20.5,18,51707
286069,Air_India,AI-838,Hyderabad,Afternoon,one,Evening,Chennai,Business,6,18,51595
286070,Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Business,7.33,18,51595
286071,Air_India,AI-543,Hyderabad,Morning,one,Evening,Chennai,Business,7.67,18,51595
286072,Air_India,AI-838,Hyderabad,Afternoon,one,Night,Chennai,Business,10.58,18,51595
286073,Air_India,AI-840,Hyderabad,Night,one,Morning,Chennai,Business,12.08,18,51595
286074,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,Business,12.25,18,51595
286075,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Business,12.5,18,51595
286076,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,Business,15.83,18,51595
286077,Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Business,16.67,18,51595
286078,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Chennai,Business,17.08,18,51595
286079,Air_India,AI-838,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,18,51595
286080,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Chennai,Business,20.42,18,51595
286081,Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,Business,21.58,18,51595
286082,Air_India,AI-840,Hyderabad,Night,one,Evening,Chennai,Business,22.17,18,51595
286083,Air_India,AI-838,Hyderabad,Afternoon,one,Afternoon,Chennai,Business,23.67,18,51595
286084,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,18,58282
286085,Vistara,UK-870,Hyderabad,Night,one,Evening,Chennai,Business,19.75,18,58282
286086,Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Business,23.67,18,58282
286087,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Business,16.25,18,66122
286088,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,Business,22.67,18,66122
286089,Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Business,26.58,18,66122
286090,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.33,19,39682
286091,Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Chennai,Business,9.08,19,40843
286092,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Business,12.67,19,40843
286093,Air_India,AI-616,Hyderabad,Morning,one,Early_Morning,Chennai,Business,22.92,19,40843
286094,Air_India,AI-616,Hyderabad,Morning,one,Morning,Chennai,Business,26.5,19,40843
286095,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Business,7,19,41314
286096,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Business,10.17,19,41314
286097,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,11.25,19,41314
286098,Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,Business,11.42,19,41314
286099,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,Business,14.25,19,41314
286100,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Business,14.58,19,41314
286101,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,19,41314
286102,Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,Business,22.33,19,41314
286103,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,Business,22.92,19,41314
286104,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,24.33,19,41314
286105,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Business,25.5,19,41314
286106,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,Business,27.33,19,41314
286107,Vistara,UK-830,Hyderabad,Morning,one,Evening,Chennai,Business,6,19,51707
286108,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Business,9.5,19,51707
286109,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,Business,9.92,19,51707
